Description,total_revenue,revenue_pct,cum_revenue_pct,total_transactions,days_since_last_sale,is_churned,segment,enhanced_segment
edwardian photo frame,556.21,0.002716365136165903,98.17610633080004,32,4.0,0.0,Weak,Weak
square mini portrait frame,556.17,0.0027161697879962425,98.17882250058804,52,0.0,0.0,Weak,Weak
set of 6 halloween ghost t-lights,556.11,0.002715876765741752,98.18153837735379,125,,,Weak,Weak
mirrored wall art poppies,556.01,0.002715388395317602,98.1842537657491,64,0.0,0.0,Weak,Weak
cute cats tape,554.95,0.0027102116688216098,98.18696397741793,118,1.0,0.0,Weak,Weak
white murano twist bracelet,554.13,0.0027062070313435783,98.18967018444927,40,302.0,1.0,Churned,Churned
pink disco handbag,552.72,0.00269932100836306,98.19236950545763,39,4.0,0.0,Weak,Weak
woodland small red felt heart,552.02,0.0026959024153940087,98.19506540787303,51,1.0,0.0,Weak,Weak
measuring tape russian doll pink,551.7,0.002694339630036728,98.19775974750307,48,2.0,0.0,Weak,Weak
blue climbing hydranga art flower,551.4000000000001,0.0026928745187642777,98.20045262202183,9,1.0,0.0,Weak,Weak
tumbler new england,551.1899999999999,0.0026918489408735615,98.2031444709627,53,,,Weak,Weak
christmas card stack of presents,550.28,0.002687404770013795,98.20583187573271,89,32.0,0.0,Weak,At Risk
"french blue metal door sign, 6",550.1,0.0026865257032503247,98.20851840143597,56,3.0,0.0,Weak,Weak
medium parlour picture frame,550.0,0.0026860373328261742,98.21120443876879,34,5.0,0.0,Weak,Weak
mirrored wall art snowflakes,548.89,0.0026806164211181068,98.2138850551899,61,1.0,0.0,Weak,Weak
charlie+lola my room door sign,548.86,0.0026804699099908617,98.2165655250999,112,3.0,0.0,Weak,Weak
candy spot bread baskets,548.81,0.0026802257247787865,98.21924575082467,20,481.0,1.0,Churned,Churned
pack of 6 panettone gift boxes,548.63,0.0026793466580153163,98.22192509748268,18,,,Weak,Weak
4 purple flock dinner candles,548.11,0.0026768071318097352,98.22460190461449,57,,,Weak,Weak
wrap bird garden,548.1,0.0026767582947673204,98.22727866290926,52,8.0,0.0,Weak,Weak
set 3 jardin de femme scent candles,547.74,0.0026750001612403794,98.2299536630705,19,622.0,1.0,Churned,Churned
embossed heart trinket box,547.27,0.002672704820246873,98.23262636789075,48,0.0,0.0,Weak,Weak
marakesh lantern large,544.5,0.0026591769594979126,98.23528554485024,12,513.0,1.0,Churned,Churned
paperweight kings choice,544.29,0.002658151381607197,98.23794369623185,55,0.0,0.0,Weak,Weak
jelly babies yellow small bowl,543.41,0.002653853721874675,98.24059754995373,93,387.0,1.0,Churned,Churned
"card, billboard font",543.34,0.00265351186257777,98.24325106181631,100,0.0,0.0,Weak,Weak
white and blue ceramic oil burner,542.61,0.0026499467584814736,98.24590100857479,85,,,Weak,Weak
folkart crown table decorations,542.47,0.0026492630398876633,98.24855027161468,76,385.0,1.0,Churned,Churned
set/6 bead coasters gauze bag gold,541.96,0.002646772350724497,98.2511970439654,70,169.0,1.0,Churned,Churned
set/6 gingerbread star t-lights,540.21,0.0026382258683018685,98.2538352698337,71,413.0,1.0,Churned,Churned
set/4 bird mirror magnets,539.67,0.002635588668011457,98.25647085850171,94,4.0,0.0,Weak,Weak
french chateau large platter,538.5,0.0026298747340488997,98.25910073323577,40,233.0,1.0,Churned,Churned
teatime round pencil sharpener,537.06,0.0026228421999411364,98.26172357543571,105,1.0,0.0,Weak,Weak
crochet rose purse with suede back,536.4000000000001,0.002619618955141746,98.26434319439085,47,8.0,0.0,Weak,Weak
fuschia/green stripe woolly blanket,536.24,0.002618837562463105,98.26696203195331,9,624.0,1.0,Churned,Churned
red bird house tree decoration,535.89,0.002617128265978579,98.2695791602193,87,384.0,1.0,Churned,Churned
hanging heart bonheur,535.35,0.002614491065688168,98.27219365128498,69,0.0,0.0,Weak,Weak
black square table clock,535.18,0.0026136608359671122,98.27480731212094,52,1.0,0.0,Weak,Weak
black square table clock,535.18,0.0026136608359671122,98.27480731212094,52,53.0,0.0,Weak,At Risk
henrietta hen mug,534.66,0.002611121309761531,98.2774184334307,42,0.0,0.0,Weak,Weak
s/4 blue dinner candle silver flock,534.58,0.0026107306134222114,98.28002916404412,36,10.0,0.0,Weak,Weak
silver charm necklace 70cm,534.27,0.0026092166651073456,98.28263838070923,34,410.0,1.0,Churned,Churned
starfish soap dish,533.84,0.0026071166722834997,98.28524549738151,66,1.0,0.0,Weak,Weak
wrap green russian folkart,533.75,0.0026066771389017646,98.28785217452041,48,355.0,1.0,Churned,Churned
gold wine goblet,533.71,0.0026064817907321047,98.29045865631115,19,182.0,1.0,Churned,Churned
economy luggage tag,533.51,0.002605505049883804,98.29306416136103,138,0.0,0.0,Weak,Weak
round pink heart mirror,533.48,0.002605358538756559,98.29566951989979,58,3.0,0.0,Weak,Weak
french chateau oval platter,531.4499999999999,0.0025954446191463094,98.29826496451894,29,245.0,1.0,Churned,Churned
premium church candle,530.16,0.0025891446406747717,98.30085410915962,45,621.0,1.0,Churned,Churned
small marakesh lantern on stick,529.49,0.0025858725588329655,98.30343998171845,29,638.0,1.0,Churned,Churned
pink boudicca large bracelet,529.22,0.00258455395868776,98.30602453567714,25,21.0,0.0,Weak,Weak
cakes and rabbits design flannel,529.16,0.0025842609364332696,98.30860879661357,149,1.0,0.0,Weak,Weak
sprig lavender artificial flower,528.78,0.0025824051288214985,98.31119120174239,31,239.0,1.0,Churned,Churned
cherry blossom luggage tag,528.77,0.0025823562917790836,98.31377355803417,81,3.0,0.0,Weak,Weak
single wire hook pink heart,528.6999999999999,0.0025820144324821786,98.31635557246665,27,1.0,0.0,Weak,Weak
heart beaded trellis decoration,528.1700000000001,0.0025794260692341827,98.31893499853588,42,1.0,0.0,Weak,Weak
tigris eye chunky charm bracelet,527.8199999999999,0.0025777167727496567,98.32151271530863,41,0.0,0.0,Weak,Weak
gold washbag,527.5600000000001,0.0025764470096468666,98.32408916231827,43,162.0,1.0,Churned,Churned
party pizza dish pink polkadot,526.64,0.0025719540017446843,98.32666111632001,88,,,Weak,Weak
photo clip line,525.4,0.0025658982084852218,98.3292270145285,81,0.0,0.0,Weak,Weak
childrens apron apple design,524.71,0.0025625284525585853,98.33178954298106,26,0.0,0.0,Weak,Weak
rose scent candles in glass,523.15,0.002554909873941842,98.33434445285499,54,491.0,1.0,Churned,Churned
blue egg  spoon,523.07,0.002554519177602522,98.3368989720326,157,0.0,0.0,Weak,Weak
75 black fairy cake cases,522.9499999999999,0.0025539331330935414,98.3394529051657,63,487.0,1.0,Churned,Churned
75 black fairy cake cases,522.9499999999999,0.0025539331330935414,98.3394529051657,63,533.0,1.0,Churned,Churned
easter tin chicks in garden,522.93,0.002553835459008711,98.34200674062471,50,231.0,1.0,Churned,Churned
green bitty light chain,522.85,0.0025534447626693914,98.34456018538738,72,0.0,0.0,Weak,Weak
green bitty light chain,522.85,0.0025534447626693914,98.34456018538738,72,10.0,0.0,Weak,Weak
blue pull back racing car,522.3100000000001,0.00255080756237898,98.34711099294975,83,394.0,1.0,Churned,Churned
wall art i love london,521.73,0.0025479750139189086,98.34965896796368,32,,,Weak,Weak
yellow easter egg hunt start post,520.55,0.0025422122429139362,98.35220118020659,44,234.0,1.0,Churned,Churned
egg frying pan pink,519.25,0.0025358634273999836,98.35473704363399,85,0.0,0.0,Weak,Weak
bank charges,519.241,0.0025358194740618097,98.35727286310805,33,2.0,0.0,Weak,Weak
blue tiled tray,518.5,0.002532200649218857,98.35980506375726,22,92.0,1.0,Churned,Churned
set of 3 silver flying ducks,518.4,0.0025317122787947067,98.36233677603606,25,716.0,1.0,Churned,Churned
set of 3 silver flying ducks,518.4,0.0025317122787947067,98.36233677603606,25,737.0,1.0,Churned,Churned
silver fabric mirror,518.07,0.0025301006563950112,98.36486687669246,71,0.0,0.0,Weak,Weak
enamel blue rim coffee container,517.71,0.0025283425228680707,98.36739521921533,68,8.0,0.0,Weak,Weak
green rose cushion cover,517.48,0.002527219270892525,98.36992243848621,20,598.0,1.0,Churned,Churned
white picnic barbecue bucket,517.4300000000001,0.00252697508568045,98.3724494135719,29,527.0,1.0,Churned,Churned
retro plastic 70's tray,516.89,0.0025243378853900384,98.37497375145729,142,0.0,0.0,Weak,Weak
retro plastic 70's tray,516.89,0.0025243378853900384,98.37497375145729,142,309.0,1.0,Churned,Churned
classical rose candlestand,516.85,0.0025241425372203785,98.37749789399452,46,219.0,1.0,Churned,Churned
s/4 black mini rose candle in bowl,516.31,0.002521505336929967,98.38001939933145,114,1.0,0.0,Weak,Weak
summer daisies bag charm,514.18,0.0025111030468955675,98.38253050237834,111,0.0,0.0,Weak,Weak
pink scottie dog w flower pattern,513.69,0.002508710031817232,98.38503921241016,82,9.0,0.0,Weak,Weak
funky monkey cushion cover,513.58,0.0025081728243506666,98.38754738523451,72,0.0,0.0,Weak,Weak
funky monkey gift bag medium,512.38,0.0025023123792608636,98.39004969761378,101,0.0,0.0,Weak,Weak
old doc russel metal sign,512.13,0.0025010914532004884,98.39255078906697,101,,,Weak,Weak
ivory wire sweetheart letter tray,511.89,0.0024999193641825276,98.39505070843116,49,3.0,0.0,Weak,Weak
green square compact mirror,511.01,0.0024956217044500057,98.39754633013561,40,2.0,0.0,Weak,Weak
beaded crystal heart blue small,510.23,0.0024918124151416345,98.40003814255076,65,1.0,0.0,Weak,Weak
green 3 tier glass plate stand,509.9,0.0024902007927419386,98.40252834334349,18,459.0,1.0,Churned,Churned
dairy maid ceramic butter dish,509.62,0.002488833355554318,98.40501717669905,48,455.0,1.0,Churned,Churned
crystal stud earrings assorted col,509.08,0.0024861961552639067,98.40750337285431,29,7.0,0.0,Weak,Weak
retro pink spot washing up gloves,509.0,0.0024858054589245865,98.40998917831324,56,690.0,1.0,Churned,Churned
ladle love heart pink,508.75,0.002484584532864211,98.4124737628461,151,0.0,0.0,Weak,Weak
blue polkadot passport cover,506.96,0.0024758427022719223,98.41494960554837,107,,,Weak,Weak
paper lantern 9 point holly star l,506.01,0.0024712031832424953,98.41742080873162,20,,,Weak,Weak
first class luggage tag,505.41,0.002468272960697594,98.41988908169232,120,0.0,0.0,Weak,Weak
wall art animals and nature,504.59,0.002464268323219562,98.42235335001554,31,,,Weak,Weak
bird in tree mug,504.55,0.0024640729750499022,98.42481742299059,8,402.0,1.0,Churned,Churned
decoration wobbly rabbit metal,504.46,0.002463633441668167,98.42728105643225,67,,,Weak,Weak
green round compact mirror,504.43,0.002463486930540922,98.42974454336279,43,8.0,0.0,Weak,Weak
mini jigsaw leap frog,503.92,0.002460996241377756,98.43220553960417,66,2.0,0.0,Weak,Weak
pastel pink photo album,503.82,0.0024605078709536055,98.43466604747512,30,456.0,1.0,Churned,Churned
pastel pink photo album,503.82,0.0024605078709536055,98.43466604747512,30,235.0,1.0,Churned,Churned
box/12 chick & egg in basket,503.51,0.00245899392263874,98.43712504139776,96,253.0,1.0,Churned,Churned
black love bird candle,502.90999999999997,0.0024560637000938385,98.43958110509786,93,1.0,0.0,Weak,Weak
jardin etched glass ginger jar,502.58,0.002454452077694143,98.44203555717556,34,518.0,1.0,Churned,Churned
zinc heart lattice 2 wall planter,502.27,0.0024529381293792773,98.44448849530494,24,114.0,1.0,Churned,Churned
blond doll doorstop,502.08000000000004,0.002452010225573392,98.4469405055305,26,15.0,0.0,Weak,Weak
blue delphinium artificial flower,501.9700000000001,0.0024514730181068273,98.44939197854862,19,1.0,0.0,Weak,Weak
amber glass/silver bracelet,501.65,0.002449910232749546,98.45184188878137,35,6.0,0.0,Weak,Weak
poppy fields chopping board,501.23,0.002447859076968115,98.45428974785834,45,2.0,0.0,Weak,Weak
scotties des child's apron,500.83,0.0024459055952715143,98.4567356534536,98,309.0,1.0,Churned,Churned
glass bonne jam jar,500.82000000000005,0.0024458567582290995,98.45918151021183,27,3.0,0.0,Weak,Weak
patchwork pencil case butterfly,500.49,0.0024442451358294036,98.46162575534767,33,527.0,1.0,Churned,Churned
silver book mark with beads,500.34,0.002443512580193178,98.46406926792787,96,148.0,1.0,Churned,Churned
cherry blossom table clock,500.19,0.0024427800245569527,98.46651204795242,16,201.0,1.0,Churned,Churned
house shape pencil sharpener,499.55,0.0024396544538423915,98.46895170240626,128,1.0,0.0,Weak,Weak
skulls tape,499.44,0.002439117246375826,98.47139081965264,119,10.0,0.0,Weak,Weak
set of 3 bird l.blue feather,499.31,0.002438482364824431,98.47382930201746,83,389.0,1.0,Churned,Churned
set of 6 ribbons country style,499.18,0.0024378474832730357,98.47626714950074,26,1.0,0.0,Weak,Weak
fawn and mushroom greeting card,498.21,0.0024331102901587786,98.4787002597909,110,234.0,1.0,Churned,Churned
denim patch pencil case butterfly,498.14,0.0024327684308618736,98.48113302822176,29,410.0,1.0,Churned,Churned
carousel des child's overall,497.81,0.0024311568084621777,98.48356418503022,74,452.0,1.0,Churned,Churned
pink and white christmas tree 180cm,497.70000000000005,0.002430619600995613,98.48599480463122,13,436.0,1.0,Churned,Churned
opium scented votive candle,497.03999999999996,0.002427396356196221,98.48842220098742,48,6.0,0.0,Weak,Weak
blue  spotty  coffee mug,495.98,0.002422219629700229,98.49084442061711,35,187.0,1.0,Churned,Churned
s/4 pink dinner candle silver flock,494.39,0.00241445453995624,98.49325887515707,28,1.0,0.0,Weak,Weak
botanical lavender birthday card,493.99,0.00241250105825964,98.49567137621533,142,0.0,0.0,Weak,Weak
purple foxglove artiifcial flower,492.90000000000003,0.0024071778206364025,98.49807855403597,10,261.0,1.0,Churned,Churned
ballerina heart decoration.,492.17,0.0024036127165401057,98.5004821667525,21,647.0,1.0,Churned,Churned
red boudicca large bracelet,490.92,0.002397508086238228,98.50287967483874,29,29.0,0.0,Weak,Weak
ass des phone sponge craft sticker,489.79,0.0023919895004453308,98.50527166433918,29,4.0,0.0,Weak,Weak
cubic mug pink polkadot,489.6,0.002391061596639445,98.50766272593582,56,,,Weak,Weak
rose du sud childs apron,489.14,0.0023888150926883542,98.5100515410285,52,399.0,1.0,Churned,Churned
folk art metal star t-light holder,488.51,0.002385738359016208,98.51243727938751,112,0.0,0.0,Weak,Weak
green heart compact mirror,488.31,0.0023847616181679075,98.51482204100569,40,8.0,0.0,Weak,Weak
vintage glass sugar caddy,488.16,0.0023840290625316823,98.51720607006821,32,604.0,1.0,Churned,Churned
stripy design shower cap,488.11999999999995,0.002383833714362022,98.51958990378257,60,226.0,1.0,Churned,Churned
salt and pepper shakers toadstools,486.35,0.002375189557854563,98.52196509334043,30,17.0,0.0,Weak,Weak
4 blue dinner candles silver flock,485.63,0.0023716732908006816,98.52433676663122,50,,,Weak,Weak
oven mitt apple design,485.0,0.0023685965571285353,98.52670536318836,34,0.0,0.0,Weak,Weak
money box first ade design,484.34000000000003,0.0023653733123291444,98.52907073650069,64,2.0,0.0,Weak,Weak
blue square compact mirror,483.75,0.0023624919268266575,98.53143322842752,37,76.0,1.0,Churned,Churned
laurel star antique gold,483.03,0.002358975659772776,98.53379220408729,40,1.0,0.0,Weak,Weak
felt farm animal hen,482.95,0.002358584963433456,98.53615078905072,72,226.0,1.0,Churned,Churned
botanical lavender gift wrap,481.0,0.0023490617401625267,98.53849985079088,45,3.0,0.0,Weak,Weak
s/4 burgundy wine dinner candles,480.94,0.0023487687179080366,98.5408486195088,28,23.0,0.0,Weak,Weak
s/4 burgundy wine dinner candles,480.94,0.0023487687179080366,98.5408486195088,28,400.0,1.0,Churned,Churned
red peony cushion cover,480.85,0.0023483291845263015,98.54319694869332,10,,,Weak,Weak
set/6 3d kit cards for kids,480.69,0.002347547791847661,98.54554449648516,50,0.0,0.0,Weak,Weak
party pizza dish green polkadot,479.6,0.0023422245542244237,98.54788672103939,68,,,Weak,Weak
classic glass sweet jar,479.45,0.0023414919985881985,98.55022821303798,14,2.0,0.0,Weak,Weak
maxwell 2 tone pink 60 page photo a,479.40999999999997,0.002341296650418538,98.5525695096884,28,633.0,1.0,Churned,Churned
pantry hook balloon whisk,477.89,0.0023338734199714554,98.55490338310837,47,1.0,0.0,Weak,Weak
green blue flower piggy bank,477.29999999999995,0.0023309920344689685,98.55723437514284,24,569.0,1.0,Churned,Churned
s/4 rose    botanical  candle,477.12,0.0023301129677054987,98.55956448811055,38,0.0,0.0,Weak,Weak
silver standing gnome,476.61,0.002327622278542333,98.5618921103891,47,0.0,0.0,Weak,Weak
"f.fairy s/3 candle/glass, rose",476.4,0.0023265967006516172,98.56421870708975,15,618.0,1.0,Churned,Churned
set of 6 ribbons party,476.0,0.0023246432189550164,98.5665433503087,16,0.0,0.0,Weak,Weak
set/6 black bird t-light candles,475.91,0.0023242036855732813,98.56886755399428,58,9.0,0.0,Weak,Weak
pink boudoir t-light holder,475.43000000000006,0.0023218595075373606,98.57118941350181,20,354.0,1.0,Churned,Churned
4 sky blue dinner candles,475.26,0.0023210292778163043,98.57351044277964,80,,,Weak,Weak
white chrysanthemums art flower,474.84,0.0023189781220348737,98.57582942090167,21,190.0,1.0,Churned,Churned
elephant birthday card,474.78000000000003,0.002318685099780384,98.57814810600145,95,,,Weak,Weak
dairy maid  small  milk jug,474.74,0.0023184897516107233,98.58046659575307,61,618.0,1.0,Churned,Churned
blue shark helicopter,473.77000000000004,0.0023137525584964666,98.58278034831156,47,359.0,1.0,Churned,Churned
teacup and saucer regency green,472.5,0.0023075502541097586,98.58508789856567,13,,,Weak,Weak
red daisy paper lampshade,472.07,0.0023054502612859127,98.58739334882696,62,53.0,0.0,Weak,At Risk
72 cake cases dolly girl design,471.84999999999997,0.002304375846352782,98.58969772467331,25,0.0,0.0,Weak,Weak
